"","date","pollster","right"
"1364",2022-03-17,"Kantar",0.4
"1365",2022-03-16,"YouGov",0.37
"1366",2022-03-16,"Techne",0.35
"1367",2022-03-13,"R+W",0.4
"1368",2022-03-11,"Savanta",0.38
"1369",2022-03-09,"Ipsos",0.37
"1370",2022-03-09,"Techne",0.36
"1371",2022-03-09,"Opinium",0.35
"1372",2022-03-08,"YouGov",0.37
"1373",2022-03-08,"Deltapoll",0.37
"1374",2022-03-07,"R+W",0.39
"1375",2022-03-04,"Savanta",0.37
"1376",2022-03-04,"Survation",0.37
"1377",2022-03-03,"YouGov",0.4
"1378",2022-03-02,"Techne",0.35
"1379",2022-02-28,"R+W",0.39
"1380",2022-02-25,"Savanta",0.37
"1381",2022-02-24,"YouGov",0.39
"1382",2022-02-23,"Techne",0.35
"1383",2022-02-23,"Opinium",0.34
"1384",2022-02-22,"WeThink",0.31
"1385",2022-02-21,"R+W",0.37
"1386",2022-02-21,"NCP",0.37
"1387",2022-02-18,"Savanta",0.36
"1388",2022-02-17,"Survation",0.37
"1389",2022-02-17,"Kantar",0.37
"1390",2022-02-16,"YouGov",0.38
"1391",2022-02-16,"Techne",0.34
"1392",2022-02-14,"R+W",0.38
"1393",2022-02-14,"Find Out Now",0.35
"1394",2022-02-11,"Savanta",0.35
"1395",2022-02-10,"YouGov",0.38
"1396",2022-02-09,"Opinium",0.34
"1397",2022-02-09,"Opinium",0.32
"1398",2022-02-08,"Techne",0.33
"1399",2022-02-07,"R+W",0.36
"1400",2022-02-04,"Savanta",0.36
"1401",2022-02-03,"Deltapoll",0.38
"1402",2022-02-01,"YouGov",0.36
"1403",2022-02-01,"Techne",0.32
"1404",2022-01-31,"R+W",0.36
"1405",2022-01-28,"Savanta",0.36
"1406",2022-01-27,"Opinium",0.34
"1407",2022-01-27,"Techne",0.31
"1408",2022-01-26,"YouGov",0.35
"1409",2022-01-26,"WeThink",0.32
"1410",2022-01-25,"Survation",0.38
"1411",2022-01-25,"Deltapoll",0.34
"1412",2022-01-24,"R+W",0.37
"1413",2022-01-21,"Savanta",0.35
"1414",2022-01-20,"Kantar",0.37
"1415",2022-01-20,"YouGov",0.36
"1416",2022-01-20,"WeThink",0.31
"1417",2022-01-19,"Ipsos",0.32
"1418",2022-01-17,"R+W",0.34
"1419",2022-01-14,"Survation",0.36
"1420",2022-01-14,"Savanta",0.35
"1421",2022-01-13,"YouGov",0.36
"1422",2022-01-13,"Savanta",0.34
"1423",2022-01-13,"Find Out Now",0.32
"1424",2022-01-12,"Focaldata",0.36
"1425",2022-01-12,"Deltapoll",0.36
"1426",2022-01-12,"YouGov",0.35
"1427",2022-01-12,"Opinium",0.31
"1428",2022-01-11,"YouGov",0.32
"1429",2022-01-11,"JL Partners",0.31
"1430",2022-01-10,"R+W",0.39
"1431",2022-01-07,"Savanta",0.37
"1432",2022-01-06,"YouGov",0.38
"1433",2022-01-05,"Opinium",0.34
"1434",2022-01-03,"R+W",0.39
"1435",2021-12-23,"Deltapoll",0.39
"1436",2021-12-21,"Opinium",0.32
"1437",2021-12-20,"Focaldata",0.37
"1438",2021-12-20,"R+W",0.36
"1439",2021-12-19,"YouGov",0.35
"1440",2021-12-17,"Savanta",0.36
"1441",2021-12-17,"Techne",0.32
"1442",2021-12-16,"Savanta",0.38
"1443",2021-12-14,"YouGov",0.38
"1444",2021-12-14,"Find Out Now",0.37
"1445",2021-12-13,"R+W",0.39
"1446",2021-12-13,"Survation",0.38
"1447",2021-12-13,"Survation",0.35
"1448",2021-12-10,"Survation",0.37
"1449",2021-12-09,"Focaldata",0.39
"1450",2021-12-09,"YouGov",0.39
"1451",2021-12-09,"Kantar",0.39
"1452",2021-12-09,"Savanta",0.37
"1453",2021-12-08,"R+W",0.39
"1454",2021-12-08,"YouGov",0.39
"1455",2021-12-08,"Survation",0.38
"1456",2021-12-08,"Opinium",0.32
"1457",2021-12-06,"R+W",0.42
"1458",2021-12-03,"Savanta",0.4
"1459",2021-12-03,"Ipsos",0.35
"1460",2021-12-02,"Deltapoll",0.41
"1461",2021-12-01,"YouGov",0.42
"1462",2021-12-01,"Focaldata",0.32
"1463",2021-11-30,"Survation",0.39
"1464",2021-11-29,"R+W",0.42
"1465",2021-11-29,"Find Out Now",0.39
"1466",2021-11-26,"Savanta",0.41
"1467",2021-11-24,"YouGov",0.42
"1468",2021-11-24,"Opinium",0.36
"1469",2021-11-21,"R+W",0.41
"1470",2021-11-19,"Savanta",0.39
"1471",2021-11-18,"Kantar",0.43
"1472",2021-11-17,"YouGov",0.41
"1473",2021-11-15,"R+W",0.4
"1474",2021-11-11,"Survation",0.39
"1475",2021-11-11,"Savanta",0.37
"1476",2021-11-10,"R+W",0.39
"1477",2021-11-10,"YouGov",0.39
"1478",2021-11-10,"Panelbase",0.38
"1479",2021-11-10,"Opinium",0.36
"1480",2021-11-08,"R+W",0.42
"1481",2021-11-08,"WeThink",0.35
"1482",2021-11-05,"Savanta",0.41
"1483",2021-11-05,"Find Out Now",0.38
"1484",2021-11-05,"Opinium",0.37
"1485",2021-11-04,"WeThink",0.4
"1486",2021-11-03,"Deltapoll",0.44
"1487",2021-11-03,"YouGov",0.41
"1488",2021-11-01,"R+W",0.43
"1489",2021-10-29,"Savanta",0.43
"1490",2021-10-29,"Ipsos",0.35
"1491",2021-10-27,"YouGov",0.42
"1492",2021-10-27,"Opinium",0.4
"1493",2021-10-25,"R+W",0.43
"1494",2021-10-22,"Savanta",0.41
"1495",2021-10-20,"YouGov",0.41
"1496",2021-10-18,"R+W",0.43
"1497",2021-10-15,"Savanta",0.43
"1498",2021-10-14,"Kantar",0.42
"1499",2021-10-13,"Deltapoll",0.42
"1500",2021-10-13,"Opinium",0.41
"1501",2021-10-12,"YouGov",0.45
"1502",2021-10-11,"R+W",0.44
"1503",2021-10-11,"NCP",0.43
"1504",2021-10-11,"WeThink",0.41
"1505",2021-10-08,"Savanta",0.42
"1506",2021-10-06,"Survation",0.39
"1507",2021-10-05,"YouGov",0.43
"1508",2021-10-04,"R+W",0.43
"1509",2021-10-04,"WeThink",0.38
"1510",2021-10-01,"Savanta",0.43
"1511",2021-09-29,"Survation",0.41
"1512",2021-09-29,"Opinium",0.39
"1513",2021-09-28,"YouGov",0.43
"1514",2021-09-27,"R+W",0.44
"1515",2021-09-23,"Kantar",0.45
"1516",2021-09-22,"YouGov",0.42
"1517",2021-09-21,"Survation",0.4
"1518",2021-09-20,"R+W",0.44
"1519",2021-09-17,"Savanta",0.42
"1520",2021-09-17,"Ipsos",0.39
"1521",2021-09-16,"Opinium",0.4
"1522",2021-09-15,"YouGov",0.42
"1523",2021-09-13,"R+W",0.44
"1524",2021-09-10,"Savanta",0.42
"1525",2021-09-10,"Survation",0.4
"1526",2021-09-09,"Panelbase",0.41
"1527",2021-09-09,"Opinium",0.38
"1528",2021-09-08,"YouGov",0.38
"1529",2021-09-06,"R+W",0.45
"1530",2021-09-06,"Find Out Now",0.41
"1531",2021-09-04,"WeThink",0.37
"1532",2021-09-03,"Savanta",0.43
"1533",2021-09-02,"Deltapoll",0.47
"1534",2021-09-02,"YouGov",0.42
"1535",2021-09-02,"YouGov",0.41
"1536",2021-09-02,"Opinium",0.4
"1537",2021-08-29,"R+W",0.45
"1538",2021-08-27,"Savanta",0.42
"1539",2021-08-25,"YouGov",0.43
"1540",2021-08-23,"R+W",0.46
"1541",2021-08-20,"Savanta",0.43
"1542",2021-08-19,"Kantar",0.41
"1543",2021-08-19,"Opinium",0.39
"1544",2021-08-19,"Opinium",0.39
"1545",2021-08-17,"YouGov",0.43
"1546",2021-08-16,"R+W",0.43
"1547",2021-08-13,"Savanta",0.43
"1548",2021-08-11,"YouGov",0.42
"1549",2021-08-09,"R+W",0.43
"1550",2021-08-06,"Savanta",0.43
"1551",2021-08-05,"YouGov",0.44
"1552",2021-08-05,"Opinium",0.42
"1553",2021-08-02,"R+W",0.44
"1554",2021-07-30,"Ipsos",0.42
"1555",2021-07-30,"Savanta",0.41
"1556",2021-07-28,"YouGov",0.42
"1557",2021-07-25,"R+W",0.44
"1558",2021-07-23,"Deltapoll",0.47
"1559",2021-07-23,"Savanta",0.42
"1560",2021-07-23,"Survation",0.39
"1561",2021-07-22,"Opinium",0.43
"1562",2021-07-20,"YouGov",0.41
"1563",2021-07-19,"R+W",0.45
"1564",2021-07-19,"Survation",0.39
"1565",2021-07-16,"Savanta",0.43
"1566",2021-07-15,"YouGov",0.47
"1567",2021-07-12,"R+W",0.44
"1568",2021-07-09,"Savanta",0.42
"1569",2021-07-08,"Opinium",0.43
"1570",2021-07-07,"Kantar",0.45
"1571",2021-07-07,"YouGov",0.44
"1572",2021-07-05,"R+W",0.47
"1573",2021-07-05,"Survation",0.43
"1574",2021-07-02,"Savanta",0.44
"1575",2021-07-02,"Ipsos",0.41
"1576",2021-06-29,"YouGov",0.45
"1577",2021-06-28,"R+W",0.44
"1578",2021-06-25,"Savanta",0.44
"1579",2021-06-25,"Survation",0.41
"1580",2021-06-23,"YouGov",0.46
"1581",2021-06-23,"Opinium",0.43
"1582",2021-06-21,"R+W",0.47
"1583",2021-06-18,"Savanta",0.45
"1584",2021-06-18,"Panelbase",0.44
"1585",2021-06-17,"Deltapoll",0.46
"1586",2021-06-16,"YouGov",0.49
"1587",2021-06-13,"R+W",0.46
"1588",2021-06-11,"Savanta",0.43
"1589",2021-06-11,"Survation",0.41
"1590",2021-06-10,"Deltapoll",0.51
"1591",2021-06-10,"Opinium",0.43
"1592",2021-06-09,"YouGov",0.46
"1593",2021-06-09,"Survation",0.42
"1594",2021-06-07,"NCP",0.48
"1595",2021-06-07,"R+W",0.44
"1596",2021-06-04,"Savanta",0.46
"1597",2021-06-03,"Kantar",0.48
"1598",2021-06-02,"YouGov",0.48
"1599",2021-06-01,"Survation",0.41
"1600",2021-05-31,"R+W",0.48
"1601",2021-05-28,"Savanta",0.44
"1602",2021-05-28,"Ipsos",0.44
"1603",2021-05-27,"NCP",0.46
"1604",2021-05-27,"YouGov",0.46
"1605",2021-05-27,"Opinium",0.44
"1606",2021-05-27,"Survation",0.43
"1607",2021-05-25,"Survation",0.44
"1608",2021-05-24,"R+W",0.46
"1609",2021-05-21,"Savanta",0.45
"1610",2021-05-19,"YouGov",0.48
"1611",2021-05-17,"R+W",0.44
"1612",2021-05-14,"Savanta",0.45
"1613",2021-05-13,"Opinium",0.46
"1614",2021-05-13,"Find Out Now",0.45
"1615",2021-05-11,"YouGov",0.47
"1616",2021-05-10,"R+W",0.47
"1617",2021-05-07,"Savanta",0.44
"1618",2021-05-04,"YouGov",0.46
"1619",2021-05-04,"Panelbase",0.45
"1620",2021-05-03,"R+W",0.43
"1621",2021-04-30,"Savanta",0.42
"1622",2021-04-29,"Focaldata",0.43
"1623",2021-04-28,"NCP",0.45
"1624",2021-04-28,"Opinium",0.44
"1625",2021-04-27,"YouGov",0.47
"1626",2021-04-27,"Survation",0.39
"1627",2021-04-26,"R+W",0.47
"1628",2021-04-23,"Savanta",0.44
"1629",2021-04-22,"Kantar",0.45
"1630",2021-04-22,"BMG",0.42
"1631",2021-04-21,"YouGov",0.46
"1632",2021-04-21,"Opinium",0.46
"1633",2021-04-19,"R+W",0.47
"1634",2021-04-16,"Savanta",0.44
"1635",2021-04-16,"Ipsos",0.43
"1636",2021-04-15,"Survation",0.4
"1637",2021-04-12,"R+W",0.46
"1638",2021-04-12,"YouGov",0.46
"1639",2021-04-09,"Savanta",0.44
"1640",2021-04-08,"Deltapoll",0.51
"1641",2021-04-08,"Opinium",0.46
"1642",2021-04-08,"Survation",0.43
"1643",2021-04-07,"YouGov",0.44
"1644",2021-04-05,"R+W",0.46
"1645",2021-04-02,"Savanta",0.44
"1646",2021-03-31,"YouGov",0.45
"1647",2021-03-29,"R+W",0.46
"1648",2021-03-25,"Deltapoll",0.51
"1649",2021-03-25,"YouGov",0.45
"1650",2021-03-25,"Kantar",0.45
"1651",2021-03-25,"Opinium",0.44
"1652",2021-03-22,"R+W",0.44
"1653",2021-03-19,"Savanta",0.44
"1654",2021-03-18,"YouGov",0.46
"1655",2021-03-16,"BMG",0.42
"1656",2021-03-15,"R+W",0.46
"1657",2021-03-12,"NCP",0.44
"1658",2021-03-12,"Savanta",0.42
"1659",2021-03-11,"Opinium",0.44
"1660",2021-03-09,"YouGov",0.45
"1661",2021-03-09,"Survation",0.44
"1662",2021-03-08,"R+W",0.48
"1663",2021-03-05,"Ipsos",0.46
"1664",2021-03-05,"Savanta",0.45
"1665",2021-03-03,"YouGov",0.48
"1666",2021-03-01,"R+W",0.46
"1667",2021-02-26,"Savanta",0.46
"1668",2021-02-24,"Deltapoll",0.48
"1669",2021-02-24,"Opinium",0.44
"1670",2021-02-24,"YouGov",0.44
"1671",2021-02-23,"Survation",0.43
"1672",2021-02-22,"R+W",0.46
"1673",2021-02-19,"Savanta",0.43
"1674",2021-02-18,"Kantar",0.45
"1675",2021-02-17,"YouGov",0.43
"1676",2021-02-15,"R+W",0.43
"1677",2021-02-12,"Savanta",0.44
"1678",2021-02-11,"Opinium",0.43
"1679",2021-02-09,"YouGov",0.44
"1680",2021-02-08,"R+W",0.45
"1681",2021-02-05,"Savanta",0.43
"1682",2021-02-05,"Survation",0.39
"1683",2021-02-02,"YouGov",0.44
"1684",2021-02-02,"Find Out Now",0.42
"1685",2021-02-01,"R+W",0.43
"1686",2021-01-29,"Savanta",0.43
"1687",2021-01-29,"Ipsos",0.42
"1688",2021-01-28,"Opinium",0.44
"1689",2021-01-26,"YouGov",0.4
"1690",2021-01-25,"NCP",0.46
"1691",2021-01-25,"R+W",0.45
"1692",2021-01-22,"Savanta",0.42
"1693",2021-01-21,"Deltapoll",0.46
"1694",2021-01-21,"YouGov",0.43
"1695",2021-01-21,"Kantar",0.43
"1696",2021-01-18,"R+W",0.42
"1697",2021-01-15,"Savanta",0.41
"1698",2021-01-14,"Opinium",0.38
"1699",2021-01-13,"YouGov",0.41
"1700",2021-01-12,"Survation",0.4
"1701",2021-01-11,"R+W",0.43
"1702",2021-01-08,"Savanta",0.42
"1703",2021-01-06,"Opinium",0.41
"1704",2021-01-04,"YouGov",0.42
"1705",2020-12-26,"Deltapoll",0.48
"1706",2020-12-22,"Survation",0.4
"1707",2020-12-21,"YouGov",0.41
"1708",2020-12-18,"Savanta",0.43
"1709",2020-12-16,"Opinium",0.42
"1710",2020-12-15,"YouGov",0.43
"1711",2020-12-12,"Kantar",0.42
"1712",2020-12-11,"Savanta",0.42
"1713",2020-12-08,"YouGov",0.42
"1714",2020-12-04,"Ipsos",0.41
"1715",2020-12-04,"Survation",0.4
"1716",2020-12-04,"Focaldata",0.4
"1717",2020-12-03,"Opinium",0.41
"1718",2020-12-02,"YouGov",0.41
"1719",2020-12-02,"R+W",0.4
"1720",2020-11-27,"Opinium",0.42
"1721",2020-11-27,"Savanta",0.41
"1722",2020-11-26,"Deltapoll",0.44
"1723",2020-11-26,"YouGov",0.42
"1724",2020-11-20,"NCP",0.43
"1725",2020-11-20,"Savanta",0.42
"1726",2020-11-19,"Opinium",0.43
"1727",2020-11-19,"R+W",0.4
"1728",2020-11-17,"YouGov",0.42
"1729",2020-11-13,"Savanta",0.43
"1730",2020-11-11,"YouGov",0.42
"1731",2020-11-11,"R+W",0.4
"1732",2020-11-06,"Savanta",0.42
"1733",2020-11-05,"Kantar",0.44
"1734",2020-11-05,"Survation",0.41
"1735",2020-11-05,"Opinium",0.4
"1736",2020-11-04,"YouGov",0.41
"1737",2020-10-30,"Savanta",0.42
"1738",2020-10-28,"YouGov",0.42
"1739",2020-10-28,"R+W",0.39
"1740",2020-10-23,"Savanta",0.44
"1741",2020-10-22,"Deltapoll",0.47
"1742",2020-10-22,"Opinium",0.4
"1743",2020-10-22,"Ipsos",0.38
"1744",2020-10-21,"YouGov",0.43
"1745",2020-10-21,"R+W",0.4
"1746",2020-10-16,"Savanta",0.44
"1747",2020-10-14,"YouGov",0.44
"1748",2020-10-09,"NCP",0.45
"1749",2020-10-09,"Savanta",0.42
"1750",2020-10-08,"Opinium",0.43
"1751",2020-10-06,"YouGov",0.44
"1752",2020-10-06,"R+W",0.41
"1753",2020-10-05,"Survation",0.42
"1754",2020-10-02,"Savanta",0.44
"1755",2020-09-30,"R+W",0.39
"1756",2020-09-29,"YouGov",0.43
"1757",2020-09-25,"Savanta",0.43
"1758",2020-09-24,"Deltapoll",0.47
"1759",2020-09-23,"YouGov",0.44
"1760",2020-09-23,"Opinium",0.4
"1761",2020-09-22,"R+W",0.4
"1762",2020-09-18,"Savanta",0.43
"1763",2020-09-17,"Kantar",0.45
"1764",2020-09-16,"YouGov",0.43
"1765",2020-09-15,"R+W",0.41
"1766",2020-09-15,"Survation",0.41
"1767",2020-09-11,"Ipsos",0.41
"1768",2020-09-09,"Opinium",0.43
"1769",2020-09-08,"YouGov",0.45
"1770",2020-09-04,"NCP",0.44
"1771",2020-09-03,"YouGov",0.46
"1772",2020-09-02,"Survation",0.41
"1773",2020-09-01,"R+W",0.43
"1774",2020-08-26,"Opinium",0.42
"1775",2020-08-24,"YouGov",0.46
"1776",2020-08-24,"R+W",0.42
"1777",2020-08-21,"Survation",0.42
"1778",2020-08-19,"R+W",0.44
"1779",2020-08-18,"YouGov",0.44
"1780",2020-08-14,"Savanta",0.44
"1781",2020-08-13,"Opinium",0.45
"1782",2020-08-12,"R+W",0.43
"1783",2020-08-11,"YouGov",0.47
"1784",2020-08-06,"Kantar",0.46
"1785",2020-08-04,"YouGov",0.44
"1786",2020-07-31,"Survation",0.44
"1787",2020-07-30,"YouGov",0.46
"1788",2020-07-30,"Ipsos",0.46
"1789",2020-07-30,"Opinium",0.43
"1790",2020-07-29,"R+W",0.43
"1791",2020-07-23,"Opinium",0.44
"1792",2020-07-22,"YouGov",0.47
"1793",2020-07-22,"R+W",0.44
"1794",2020-07-17,"Savanta",0.45
"1795",2020-07-15,"Opinium",0.45
"1796",2020-07-15,"R+W",0.44
"1797",2020-07-10,"Survation",0.43
"1798",2020-07-09,"Deltapoll",0.48
"1799",2020-07-09,"Kantar",0.48
"1800",2020-07-09,"Opinium",0.44
"1801",2020-07-08,"YouGov",0.48
"1802",2020-07-08,"R+W",0.44
"1803",2020-07-03,"Survation",0.44
"1804",2020-07-02,"Deltapoll",0.48
"1805",2020-07-01,"Opinium",0.43
"1806",2020-07-01,"R+W",0.42
"1807",2020-06-26,"YouGov",0.47
"1808",2020-06-26,"R+W",0.44
"1809",2020-06-25,"Opinium",0.43
"1810",2020-06-24,"Survation",0.43
"1811",2020-06-18,"Opinium",0.45
"1812",2020-06-18,"R+W",0.43
"1813",2020-06-12,"Savanta",0.43
"1814",2020-06-11,"YouGov",0.47
"1815",2020-06-11,"Kantar",0.46
"1816",2020-06-11,"Opinium",0.45
"1817",2020-06-11,"R+W",0.41
"1818",2020-06-09,"Survation",0.43
"1819",2020-06-05,"Ipsos",0.43
"1820",2020-06-04,"Deltapoll",0.47
"1821",2020-06-04,"Opinium",0.45
"1822",2020-06-03,"R+W",0.43
"1823",2020-06-03,"Survation",0.42
"1824",2020-05-29,"YouGov",0.47
"1825",2020-05-28,"Opinium",0.44
"1826",2020-05-27,"Deltapoll",0.47
"1827",2020-05-27,"R+W",0.43
"1828",2020-05-26,"YouGov",0.46
"1829",2020-05-25,"YouGov",0.46
"1830",2020-05-22,"Survation",0.46
"1831",2020-05-21,"Opinium",0.49
"1832",2020-05-18,"YouGov",0.5
"1833",2020-05-15,"Savanta",0.48
"1834",2020-05-15,"R+W",0.47
"1835",2020-05-13,"Opinium",0.5
"1836",2020-05-07,"Kantar",0.53
"1837",2020-05-06,"R+W",0.5
"1838",2020-05-05,"YouGov",0.53
"1839",2020-05-05,"Opinium",0.5
"1840",2020-04-29,"Opinium",0.52
"1841",2020-04-27,"Survation",0.49
"1842",2020-04-26,"R+W",0.5
"1843",2020-04-21,"Opinium",0.51
"1844",2020-04-17,"R+W",0.52
"1845",2020-04-16,"Kantar",0.55
"1846",2020-04-16,"YouGov",0.54
"1847",2020-04-15,"Opinium",0.52
"1848",2020-04-07,"Opinium",0.56
"1849",2020-04-07,"BMG",0.48
"1850",2020-04-01,"Opinium",0.54
"1851",2020-04-01,"YouGov",0.53
"1852",2020-04-01,"R+W",0.49
"1853",2020-03-26,"Opinium",0.54
"1854",2020-03-24,"NCP",0.56
"1855",2020-03-23,"R+W",0.47
"1856",2020-03-13,"Ipsos",0.52
"1857",2020-03-12,"Opinium",0.51
"1858",2020-03-05,"Kantar",0.52
"1859",2020-03-03,"BMG",0.45
"1860",2020-02-19,"Savanta",0.5
"1861",2020-02-12,"Opinium",0.49
"1862",2020-02-12,"R+W",0.49
"1863",2020-02-08,"YouGov",0.5
"1864",2020-02-04,"BMG",0.46
"1865",2020-01-31,"YouGov",0.51
"1866",2020-01-31,"Ipsos",0.48
"1867",2020-01-30,"Survation",0.47
"1868",2020-01-24,"YouGov",0.51
"1869",2020-01-15,"Opinium",0.5
"1870",2020-01-08,"BMG",0.5
"1871",2019-12-10,"Survation",0.476
"1872",2019-12-10,"Opinium",0.47
"1873",2019-12-10,"Panelbase",0.46
"1874",2019-12-09,"Deltapoll",0.48
"1875",2019-12-09,"Kantar",0.47
"1876",2019-12-09,"Ipsos",0.46
"1877",2019-12-09,"Savanta",0.44
"1878",2019-12-08,"NCP",0.46
"1879",2019-12-06,"Savanta",0.46
"1880",2019-12-06,"ICM",0.45
"1881",2019-12-06,"BMG",0.44
"1882",2019-12-05,"Survation",0.49
"1883",2019-12-05,"Deltapoll",0.48
"1884",2019-12-05,"YouGov",0.46
"1885",2019-12-05,"Qriously",0.46
"1886",2019-12-04,"Opinium",0.48
"1887",2019-12-04,"Panelbase",0.46
"1888",2019-12-04,"YouGov",0.46
"1889",2019-12-04,"BMG",0.45
"1890",2019-12-04,"Savanta",0.44
"1891",2019-12-02,"YouGov",0.46
"1892",2019-12-02,"Ipsos",0.46
"1893",2019-12-02,"Savanta",0.46
"1894",2019-12-02,"Savanta",0.45
"1895",2019-11-29,"ICM",0.45
"1896",2019-11-28,"Deltapoll",0.48
"1897",2019-11-28,"Kantar",0.46
"1898",2019-11-28,"YouGov",0.45
"1899",2019-11-27,"Opinium",0.48
"1900",2019-11-27,"Savanta",0.47
"1901",2019-11-27,"Panelbase",0.46
"1902",2019-11-27,"Focaldata",0.46
"1903",2019-11-27,"BMG",0.43
"1904",2019-11-26,"Survation",0.45
"1905",2019-11-25,"YouGov",0.47
"1906",2019-11-25,"Savanta",0.46
"1907",2019-11-22,"ICM",0.45
"1908",2019-11-21,"Deltapoll",0.46
"1909",2019-11-21,"Kantar",0.46
"1910",2019-11-21,"YouGov",0.45
"1911",2019-11-20,"Opinium",0.5
"1912",2019-11-20,"Savanta",0.47
"1913",2019-11-20,"Survation",0.46
"1914",2019-11-20,"YouGov",0.46
"1915",2019-11-20,"Panelbase",0.45
"1916",2019-11-19,"BMG",0.44
"1917",2019-11-18,"Savanta",0.47
"1918",2019-11-18,"YouGov",0.46
"1919",2019-11-15,"ICM",0.47
"1920",2019-11-15,"Ipsos",0.47
"1921",2019-11-14,"Deltapoll",0.53
"1922",2019-11-14,"YouGov",0.49
"1923",2019-11-14,"Survation",0.47
"1924",2019-11-14,"Kantar",0.47
"1925",2019-11-13,"Opinium",0.5
"1926",2019-11-13,"Panelbase",0.48
"1927",2019-11-13,"Savanta",0.46
"1928",2019-11-12,"YouGov",0.47
"1929",2019-11-12,"BMG",0.46
"1930",2019-11-11,"YouGov",0.48
"1931",2019-11-11,"Savanta",0.47
"1932",2019-11-11,"YouGov",0.46
"1933",2019-11-09,"Hanbury",0.45
"1934",2019-11-08,"ICM",0.47
"1935",2019-11-08,"Savanta",0.46
"1936",2019-11-07,"YouGov",0.49
"1937",2019-11-07,"Kantar",0.47
"1938",2019-11-06,"Panelbase",0.48
"1939",2019-11-06,"Deltapoll",0.48
"1940",2019-11-06,"Opinium",0.47
"1941",2019-11-06,"Survation",0.45
"1942",2019-11-05,"YouGov",0.47
"1943",2019-11-05,"BMG",0.46
"1944",2019-11-01,"YouGov",0.49
"1945",2019-11-01,"ICM",0.48
"1946",2019-10-31,"Deltapoll",0.52
"1947",2019-10-30,"Opinium",0.51
"1948",2019-10-30,"Panelbase",0.49
"1949",2019-10-30,"ORB",0.48
"1950",2019-10-30,"Savanta",0.47
"1951",2019-10-30,"Savanta",0.46
"1952",2019-10-30,"YouGov",0.46
"1953",2019-10-29,"YouGov",0.49
"1954",2019-10-29,"Survation",0.46
"1955",2019-10-25,"Ipsos",0.48
"1956",2019-10-24,"YouGov",0.48
"1957",2019-10-23,"Opinium",0.51
"1958",2019-10-20,"YouGov",0.49
"1959",2019-10-18,"Deltapoll",0.49
"1960",2019-10-17,"YouGov",0.48
"1961",2019-10-17,"Panelbase",0.47
"1962",2019-10-17,"Survation",0.45
"1963",2019-10-16,"Savanta",0.45
"1964",2019-10-15,"Opinium",0.51
"1965",2019-10-14,"YouGov",0.49
"1966",2019-10-10,"Kantar",0.48
"1967",2019-10-09,"Savanta",0.45
"1968",2019-10-09,"Panelbase",0.45
"1969",2019-10-08,"YouGov",0.47
"1970",2019-10-04,"Savanta",0.47
"1971",2019-10-04,"ICM",0.47
"1972",2019-10-03,"Opinium",0.51
"1973",2019-10-01,"BMG",0.42
"1974",2019-09-30,"YouGov",0.46
"1975",2019-09-26,"YouGov",0.46
"1976",2019-09-25,"Opinium",0.47
"1977",2019-09-25,"Survation",0.43
"1978",2019-09-24,"YouGov",0.47
"1979",2019-09-24,"Savanta",0.44
"1980",2019-09-19,"Opinium",0.51
"1981",2019-09-19,"YouGov",0.44
"1982",2019-09-18,"Savanta",0.42
"1983",2019-09-17,"YouGov",0.47
"1984",2019-09-13,"Ipsos",0.43
"1985",2019-09-11,"Opinium",0.51
"1986",2019-09-11,"Savanta",0.42
"1987",2019-09-09,"YouGov",0.46
"1988",2019-09-06,"Savanta",0.44
"1989",2019-09-05,"YouGov",0.47
"1990",2019-09-05,"Survation",0.46
"1991",2019-09-05,"Panelbase",0.46
"1992",2019-09-05,"Kantar",0.46
"1993",2019-09-05,"Deltapoll",0.45
"1994",2019-09-04,"Opinium",0.49
"1995",2019-09-04,"Savanta",0.45
"1996",2019-09-03,"Hanbury",0.47
"1997",2019-09-03,"BMG",0.45
"1998",2019-09-02,"YouGov",0.47
"1999",2019-08-30,"ICM",0.47
"2000",2019-08-29,"Deltapoll",0.49
"2001",2019-08-29,"Survation",0.45
"2002",2019-08-28,"YouGov",0.46
"2003",2019-08-28,"YouGov",0.45
"2004",2019-08-27,"YouGov",0.48
"2005",2019-08-22,"YouGov",0.47
"2006",2019-08-21,"Opinium",0.49
"2007",2019-08-20,"YouGov",0.44
"2008",2019-08-15,"Kantar",0.47
"2009",2019-08-13,"YouGov",0.45
"2010",2019-08-09,"Savanta",0.48
"2011",2019-08-08,"Opinium",0.48
"2012",2019-08-07,"BMG",0.44
"2013",2019-08-06,"Survation",0.43
"2014",2019-08-05,"YouGov",0.45
"2015",2019-07-29,"YouGov",0.45
"2016",2019-07-26,"Savanta",0.45
"2017",2019-07-26,"Ipsos",0.44
"2018",2019-07-25,"Deltapoll",0.45
"2019",2019-07-25,"YouGov",0.44
"2020",2019-07-24,"Opinium",0.46
"2021",2019-07-24,"Savanta",0.45
"2022",2019-07-23,"YouGov",0.43
"2023",2019-07-16,"YouGov",0.44
"2024",2019-07-15,"Savanta",0.45
"2025",2019-07-10,"Savanta",0.45
"2026",2019-07-10,"Survation",0.43
"2027",2019-07-09,"YouGov",0.45
"2028",2019-07-05,"Savanta",0.45
"2029",2019-07-03,"Opinium",0.46
"2030",2019-07-02,"YouGov",0.47
"2031",2019-07-02,"BMG",0.44
"2032",2019-06-24,"YouGov",0.45
